marca_temporal;identidad_de_genero;edad;maximo_nivel_de_formacion;que_carrera_de_grado_estudiaste;en_que_tipo_de_universidad_estudiaste_tu_carrera_de_grado;pais_en_el_que_trabajas;provincia_donde_trabajas;trabajo;rubro_de_la_empresa;cuantos_empleados_tiene_la_empresa;origen_del_capital;cuantas_personas_integran_el_area_de_rrhh;en_que_puesto_trabajas;tipo_de_contratacion;como_es_tu_jornada_laboral;cual_es_tu_funcion_principal_en_rrhh;cuantas_personas_tenes_a_cargo_pone_0_si_no_tenes_gente_a_cargo;hace_cuantos_anos_trabajas_en_la_empresa_donde_estas_0_para_menos_de_un_ano;hace_cuantos_anos_estas_en_tu_puesto_actual_0_para_menos_de_un_ano;cuantos_anos_de_experiencia_tenes_en_rrhh;cual_es_tu_remuneracion_bruta_mensual_en_tu_moneda_local_antes_de_impuestos_y_deducciones;que_beneficios_tenes;recibis_bonos;frecuencia_del_bono;tuviste_ajustes_por_inflacion_en_2022;cual_fue_el_porcentaje_de_aumento_acumulado_que_tuviste_en_2022;mes_del_ultimo_ajuste;trabajas_en_proyectos_independientes_ademas_de_tu_empleo;queres_contestar_mas_preguntas_30;van_a_ver_los_partidos_de_la_copa_del_mundo_de_futbol_en_la_oficina;se_permite_bloquear_la_agenda_durante_los_partidos_de_tu_seleccion_en_el_mundial;te_exigieron_saber_un_idioma_extranjero_ingles_portugues_etc_para_entrar_a_trabajar_en_tu_empresa;que_porcentaje_del_tiempo_usas_el_idioma_extranjero_en_tu_puesto_actual;que_tan_satisfecho_estas_con_tu_empresa;estas_buscando_trabajo;que_tan_de_acuerdo_estas_con_la_siguiente_frase_tengo_un_plan_de_desarrollo_claro_dentro_de_la_organizacion;cual_es_la_anecdota_mas_graciosa_o_bizarra_que_te_haya_sucedido_trabajando_en_rrhh;en_tu_empresa_sentis_que_rrhh_tiene_un_rol_importante_dentro_de_la_toma_de_decisiones_de_la_empresa;recursos_humanos_deberia_tener_un_colegio_profesional_como_abogacia_por_ejemplo;fundamenta_tu_respuesta_a_la_pregunta_anterior;participas_en_alguna_comunidad_de_rrhh;en_cuales;cual_es_la_tarea_que_mas_odias_trabajando_en_rrhh_actual_o_pasada;queres_contestar_mas_preguntas_45;te_identificas_como_lgbtiq_lesbiana_gay_bisexual_transexual_otra_minoria_sexual;tenes_alguna_discapacidad;en_tu_empresa_puedes_ser_como_realmente_eres_por_ej_expresar_abiertamente_tu_personalidad_tu_identidad_de_genero_orientacion_sexual_etc;que_porcentaje_aproximado_del_management_de_tu_empresa_son_mujeres_entiendase_posiciones_de_jefatura_de_gerencia_o_de_direccion;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_mayores_de_50_anos;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_con_discapacidad;es_importante_incorporar_el_lenguaje_inclusivo_en_la_organizacion;en_tu_organizacion_existe_una_linea_segura_o_politicas_definidas_para_actuar_frente_a_situaciones_de_acoso_o_discriminacion;sufriste_alguna_situacion_de_acoso_abuso_o_de_discriminacion_en_algun_trabajo;sentis_que_tu_entorno_laboral_es_machista
2022-10-17T15:53:18Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;1;;10;10;150000;Medicina prepaga / Plan de salud, Abono de celular;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;Sí;No está permitido;No;0;2;Sí, activamente;1;;Si, tiene un rol importante real;Si;"Para regular nuestra gestión; poder desarrollar nuestros derechos, dar espacio a investigación y desarrollo en el área.";No;;Organizar la fiesta/regalos de fin de año;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T17:48:25Z;Hombre cis;36 - 40;Diplomado de posgrado completo;Psicología;Universidad Pública;Uruguay;NA;Relación de Dependencia;Servicios de salud;101 - 250;Nacional;;Jefe;Indeterminado;Full time;Generalista;0;;7;14;120000;Horarios flexibles;Un sueldo;Anual;1 solo;;Julio;Si, en emprendimiento relacionado con RRHH;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T19:04:09Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;5.001 - 10.000;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;;1;8;287000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Guadería, Gimnasio, Home office, Reintegros en capacitación, Descuentos en compras;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;4;No estoy buscando cambiar;3;;Si, tiene un rol importante real;Si;Necesitamos un aval legal para todas nuestras incumbencias incluso siento que podría tomarse hasta más en serio nuestro trabajo;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.5;Si;No se;Ni de acuerdo ni en desacuerdo;Si;No;Si pero no es tanto
2022-10-17T19:13:38Z;Mujer cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;1.001 - 2.500;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;;5;12;420000;Tarjeta de descuento, Vacaciones extendidas, Abono de celular, Abono de internet, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Seguro de vida (adicionales a los de ley);Un sueldo;Anual;3 o más ajustes;;Septiembre;No;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;4;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.3;Si;Si;Ni de acuerdo ni en desacuerdo;Si;No;Si pero no es tanto
2022-10-17T19:15:57Z;Hombre cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;1;;1;5;210000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Comedor / Almuerzos, Guadería, Gimnasio, Home office, Idiomas, Posgrados;Un sueldo;Anual;2 ajustes;;Septiembre;Si, en emprendimiento no relacionado con RRHH;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.5;4;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;No se;NA;No;;NA;Si;No;No tengo ninguna discapacidad;De acuerdo;0.7;Si;Si;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-17T20:18:20Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;;2;2;130000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Guadería, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley), Reintegro en electricidad;Un sueldo;Anual;3 o más ajustes;;Agosto;No;Si;Trabajo full remoto;No me interesa;Si;0.3;3;No,  pero escucho ofertas;4;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Es un área clave para funcionen correctamente el resto de las áreas de la empresa;No;;Trámites presenciales en organismos públicos;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T21:15:24Z;Hombre cis;41 - 45;Diplomado de posgrado completo;Abogacía;Universidad Pública;Uruguay;NA;Relación de Dependencia;Industrias químicas;501 - 1.000;Multinacional;;Gerente;Indeterminado;Full time;Todas las anteriores;4;;3;15;4000000;Horarios flexibles, Vacaciones extendidas, Abono de celular, Combustible, Comedor / Almuerzos, Frutas y snacks, Home office, Idiomas, Posgrados, Préstamos, Seguro de vida (adicionales a los de ley);Tres sueldos o más;Anual;2 ajustes;;Julio;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T21:59:46Z;Mujer cis;25 - 30;Diplomado de posgrado completo;Administración de Empresas;Universidad Privada;México;NA;Relación de Dependencia;Servicios profesionales;101 - 250;Multinacional;;Analista;Tercerizado / Outsourced;Full time;Administración de personal;0;;0;2;43850;Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Home office;Un sueldo;Anual;No tuve ajustes;;NA;No;Si;Trabajo full remoto;No me interesa;Si;0.8;4;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;El departamento de HR, bien llevado, requiere de profesionales competentes en diversas áreas para poder brindar soluciones estratégicas al negocio, se requieren conocimientos en psicologicos, numéricos, administrativos, legales y financieros para ser un profesional completo;No;;Archivar;Si;Si;Visual;Ni de acuerdo ni en desacuerdo;0.2;No;No;Ni de acuerdo ni en desacuerdo;No;No;Si pero no es tanto
2022-10-17T22:40:34Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Industria metalúrgica, metalmecánica;101 - 250;Multinacional;;Jefe;Indeterminado;Full time;Generalista;2;;0;8;335000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Combustible;Un sueldo;No recibo bono;1 solo;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-17T23:05:10Z;Mujer cis;31 - 35;Universitario completo;Abogacía;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Hotelería, restauración, turismo;51 - 100;Nacional;;Coordinadora;Indeterminado;Full time;Relaciones laborales;1;;0;5;177855;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Home office;No recibo bono;No recibo bono;2 ajustes;;Septiembre;Si, en emprendimiento no relacionado con RRHH;Si;Sí;No nos comunicaron nada aún;No;0.3;3;No,  pero escucho ofertas;2;;No tiene un rol importante en la toma de decisiones;No;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.7;Si;No;En desacuerdo;No;No;Si pero no es tanto
2022-10-17T23:23:48Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;501 - 1.000;Multinacional;;Pasante;Pasante;Part time;Reclutamiento y selección;0;;1;1;66617;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Comedor / Almuerzos, Gimnasio, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Octubre;Si, en proyectos ad honorem;Si;No;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.1;4;Sí, activamente;1;;Si, tiene un rol importante real;No se;NA;Si;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;De acuerdo;0;No;Si;Ni de acuerdo ni en desacuerdo;No se;No;Si pero no es tanto
2022-10-18T07:43:48Z;Mujer cis;36 - 40;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Chubut;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;5.001 - 10.000;Nacional;;HRBP;Indeterminado;Full time;Generalista;0;;1;9;360000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Comedor / Almuerzos, Gimnasio, Home office, Idiomas, Préstamos, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Octubre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;4;No estoy buscando cambiar;1;;Si, tiene un rol importante real;Si;NA;No;;pago proveedores. gestiones de obra social;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.2;No;No;Totalmente en desacuerdo;No;No;Si pero no es tanto
2022-10-18T08:40:34Z;Mujer cis;25 - 30;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;5.001 - 10.000;Multinacional;;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;;1;11;350000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Frutas y snacks, Gimnasio, Home office, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;2 ajustes;;Agosto;No;Si;No;No me interesa;Si;0.4;5;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;No;Eso solo agrega más burocracia;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No se;No se;En desacuerdo;No se;Si;No es un entorno machista
2022-10-18T09:42:09Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Servicios de salud;101 - 250;Nacional;;Jefe;Indeterminado;Full time;Generalista;2;;0;12;337349;No tengo beneficios adicionales;No recibo bono;No recibo bono;No tuve ajustes;;Julio;Si, en emprendimiento relacionado con RRHH;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;4;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;No se;NA;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;De acuerdo;No;No;Si pero no es tanto
2022-10-18T14:38:33Z;Mujer cis;31 - 35;Diplomado de posgrado abandonado;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Salta;Relación de Dependencia;Construcción;101 - 250;Nacional;;Administrativo;Indeterminado;Part time;Administración de personal;0;;8;9;60000;No tengo beneficios adicionales;No recibo bono;No recibo bono;No tuve ajustes;;Mayo;Si, en emprendimiento no relacionado con RRHH;Si;No;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;No,  pero escucho ofertas;4;;No tiene un rol importante en la toma de decisiones;Si;NA;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-18T16:26:16Z;Hombre cis;46 - 50;Maestría o superior en curso;Administración de Empresas;Universidad Privada;Perú;NA;Relación de Dependencia;Minería;1.001 - 2.500;Multinacional;;HRBP;Indeterminado;Full time;Generalista;0;;2;22;21000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Home office, Seguro de vida (adicionales a los de ley);Tres sueldos o más;Semestral;1 solo;;Junio;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;Sí, formalmente está avalado por la empresa;No;0.7;5;Sí, activamente;4;;Si, tiene un rol importante real;Si;Por su impacto en el negocio;Si;;Organizar la fiesta/regalos de fin de año;Si;Prefiero no responder;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;Totalmente de acuerdo;Si;Si;No es un entorno machista
2022-10-18T16:41:05Z;Hombre cis;41 - 45;Diplomado de posgrado completo;Psicología;Universidad Pública;Bolivia;NA;Relación de Dependencia;Industria siderúrgica;1.001 - 2.500;Nacional;;Gerente;Indeterminado;Full time;Generalista;7;;22;22;21000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Seguro de vida (adicionales a los de ley);Tres sueldos o más;Anual;No tuve ajustes;;Agosto;Si, en emprendimiento relacionado con RRHH;Si;Sí;No está permitido;Si;0.1;5;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;No se;NA;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;Si;No;Totalmente en desacuerdo;Si;No;Si pero no es tanto
2022-10-18T16:42:22Z;Hombre cis;25 - 30;Diplomado de posgrado completo;Administración de Empresas;Universidad Privada;Bolivia;NA;Relación de Dependencia;Comercio;501 - 1.000;Multinacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;1;;0;3;7029;Home office, Préstamos;Un sueldo;Anual;No tuve ajustes;;Mayo;No;Si;No;No está permitido;Si;0.5;4;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;No se;NA;Si;;Trámites presenciales en organismos públicos;Si;Si;No tengo ninguna discapacidad;Totalmente de acuerdo;0.6;No;No;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-18T17:06:55Z;Hombre cis;31 - 35;Maestría o superior completa;Administración de Empresas;Universidad Privada;España;NA;Relación de Dependencia;Servicios profesionales;10.001 o más;Multinacional;;Gerente;Indeterminado;Full time;People analytics;7;;1;8;7500;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;No tuve ajustes;;NA;No;Si;Trabajo full remoto;No me interesa;Si;0.7;4;No,  pero escucho ofertas;3;;No tiene un rol importante en la toma de decisiones;No;NA;No;;NA;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-18T18:29:23Z;Hombre cis;31 - 35;Universitario completo;Psicología;Universidad Pública;Bolivia;NA;Relación de Dependencia;Alimentación, bebidas;101 - 250;Nacional;;Responsable;Indeterminado;Full time;Gestión de toda el área de RRHH;1;;3;3;4120;No tengo beneficios adicionales;Menos de un sueldo;Mensual;No tuve ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;No;No está permitido;No;0.3;5;No,  pero escucho ofertas;5;;Si, tiene un rol importante real;No;el campo es amplio de aplicación y laboral son amplios, así también puede ser copada por distintas profesiones;Si;;fechas conmemorativas, cumpleaños, días festivos.;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.6;No;No;De acuerdo;Si;No;No es un entorno machista
2022-10-18T18:42:57Z;Mujer cis;31 - 35;Diplomado de posgrado completo;Psicología;Universidad Privada;México;NA;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;Responsable;Indeterminado;Full time;Responsable de atracción de talento + cultura organizacional;3;;0;10;44000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Home office, Idiomas, Seguro de gastos médicos mayores;No recibo bono;No recibo bono;No tuve ajustes;;Enero;No;Si;Trabajo full remoto;No hay un lineamiento al respecto;No;0.3;5;No estoy buscando cambiar;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Es siempre importante poder contar con una red de contactos con quien puedas compartir experiencias, técnicas, etc... para desarrollarte mejor como profesional;No;;Organizar la fiesta/regalos de fin de año;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-18T18:57:13Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Indeterminado;Full time;Reclutamiento, seleccion, clima,comunicación, beneficios;0;;0;1;172500;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de internet, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Idiomas;No recibo bono;No recibo bono;1 solo;;Octubre;No;Si;Sí;No me interesa;No;0.2;5;No estoy buscando cambiar;5;;Si, tiene un rol importante real;No se;NA;Si;;Charlas para marcar aspectos negativos de la conducta en personas ya que después odian a los de RRHH :(;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-18T19:00:02Z;Mujer cis;25 - 30;Maestría o superior en curso;Ingeniería Comercial;Universidad Privada;Bolivia;NA;Relación de Dependencia;Servicios de salud;251 - 500;Nacional;;Analista;Plazo Fijo;Full time;Reclutamiento y selección;0;;0;3;3500;Abono de celular;No recibo bono;No recibo bono;No tuve ajustes;;NA;No;Si;Sí;No está permitido;Si;0.1;4;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Trámites presenciales en organismos públicos;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T01:41:56Z;Mujer cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Alimentación, bebidas;101 - 250;Nacional;;Responsable;Monotributista;Full time;Reclutamiento y Selección más administración de personal;1;;1;2;95000;Horarios flexibles;No recibo bono;No recibo bono;2 ajustes;;Septiembre;No;Si;No;No está permitido;No;NA;2;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;"Nos tomamos años de nuestra vida estudiando y capacitándonos para trabajar en el área, es muy molesto que una persona que solamente hizo un curso de selección y nada más acceda a un puesto de trabajo donde no solamente se ""contrata gente""";No;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.1;No;No;En desacuerdo;No;Si;Si, es muy machista
2022-10-19T09:32:15Z;Mujer cis;36 - 40;Diplomado de posgrado completo;Administración de Empresas;Universidad Privada;Perú;NA;Relación de Dependencia;Comercio;51 - 100;Multinacional;;Responsable;Indeterminado;Full time;Generalista;0;;0;7;6500;Medicina prepaga / Plan de salud, Horarios flexibles, Home office, Idiomas;No recibo bono;No recibo bono;No tuve ajustes;;NA;No;Si;No;No está permitido;No;0.3;5;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;No;;Filtrar CVs;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;Ni de acuerdo ni en desacuerdo;Si;No;Si pero no es tanto
2022-10-19T10:51:59Z;Mujer cis;41 - 45;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Comercio;101 - 250;Nacional;;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;;0;18;260000;Medicina prepaga / Plan de salud, Licencias extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Guadería, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Octubre;No;Si;Sí;No lo conversamos;No;0.1;4;No estoy buscando cambiar;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;Si;Totalmente de acuerdo;No se;No;Si pero no es tanto
2022-10-19T13:29:13Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Salta;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;251 - 500;Nacional;;Analista;Indeterminado;Full time;Capacitación y desarrollo;0;;6;7;180000;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Seguro de vida (adicionales a los de ley);Menos de un sueldo;Anual;2 ajustes;;Septiembre;No;Si;Sí;No está permitido;No;0;3;No,  pero escucho ofertas;2;;NA;NA;NA;NA;;NA;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T14:05:05Z;Hombre cis;31 - 35;Universitario completo;Administración Industrial;Universidad Pública;México;NA;Relación de Dependencia;Comercio;501 - 1.000;Multinacional;;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;;0;6;25000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Licencias extendidas, Frutas y snacks, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley);No recibo bono;No recibo bono;No tuve ajustes;;NA;Si, en emprendimiento no relacionado con RRHH;Si;Sí;No se ha definido;No;0.4;4;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;No se;No;;Facturas, cubrir recepción;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;Ni de acuerdo ni en desacuerdo;Si;Si;Si pero no es tanto
2022-10-19T14:05:37Z;Mujer cis;36 - 40;Maestría o superior completa;Psicología;Universidad Privada;Paraguay;NA;Relación de Dependencia;Otros;1.001 - 2.500;Nacional;;Gerente;Indeterminado;Full time;Generalista;4;;3;15;25000000;Medicina prepaga / Plan de salud, Abono de celular, Comedor / Almuerzos, Préstamos, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;1 solo;;Marzo;No;Si;No;No está permitido;No;0;5;No estoy buscando cambiar;5;;Si, tiene un rol importante real;No;NA;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T15:54:42Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;0;2;142000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;Si, en emprendimiento no relacionado con RRHH;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T16:14:04Z;Mujer cis;31 - 35;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;251 - 500;Multinacional;;Gerente;Indeterminado;Full time;Reclutamiento y selección;6;;3;12;630000;Medicina prepaga / Plan de salud, Horarios flexibles, Comedor / Almuerzos, Gimnasio, Home office, Idiomas, Reintegros en capacitación;Dos sueldos;Semestral;1 solo;;Mayo;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T16:29:40Z;Mujer cis;18 - 25;Universitario en curso;Psicología;Universidad Privada;Paraguay;NA;Relación de Dependencia;Comercio;1.001 - 2.500;Nacional;;Administrativo;Indeterminado;Full time;Compensaciones y beneficios;0;;0;3;3500000;Comedor / Almuerzos, Gimnasio;No recibo bono;No recibo bono;No tuve ajustes;;NA;Si, en emprendimiento relacionado con RRHH;Si;No;No está permitido;No;0;3;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Es importante conocer este punto;No;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T16:38:59Z;Hombre cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Paraguay;NA;Relación de Dependencia;Otros;101 - 250;Nacional;;Responsable;Indeterminado;Full time;Compensaciones y beneficios;0;;0;6;5500000;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Seguro de vida (adicionales a los de ley);Un sueldo;Anual;1 solo;;Enero;No;Si;Sí;No hay mundial para nosotros;No;0;2;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Nuestra ley es muy antigua y necesita actualización es por eso que se necesita de la parte técnica siempre.;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.4;No;No;Totalmente en desacuerdo;No;No;No es un entorno machista
